,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
200,PTPRC_proteomics,-0.42495788600673146,1.1637740899611716e-05,,,,,,,,,-0.4023965480766871,1.4408816402928146e-05,,,,
201,CPNE2_proteomics,0.4248405049107025,1.1709584962769149e-05,,,,,0.4723247240200951,9.858949315067967e-08,,,,,,,,
202,HGF_proteomics,-0.4438754601660816,1.1755081102207464e-05,,,,,,,-0.4076931163179989,9.837412678116783e-06,,,,,,
203,PTPN18_proteomics,-0.4238355954905362,1.2341928674073344e-05,,,,,,,,,-0.4258698642603373,3.8979703981976824e-06,,,,
204,WIPF1_proteomics,-0.4238181973608884,1.2353153831911771e-05,-0.402723067084872,1.2904384582344215e-05,,,0.23230424680781514,0.012480914394035321,-0.2875829935780019,0.0023162478910584558,-0.4332703408113532,2.5282731615041573e-06,,,,
205,BTK_proteomics,-0.4233800315892208,1.2639037545166258e-05,,,,,,,-0.2780027066666871,0.003275697253970835,-0.4548727098159328,6.729499167298104e-07,,,,
206,ARPC3_proteomics,-0.4233302584972303,1.2671902418351113e-05,,,,,0.311783911240739,0.0006939810439084072,-0.3016987234555035,0.001359676994704735,,,,,,
207,NAGA_proteomics,-0.4229703523952185,1.2911945585057975e-05,,,,,,,,,,,,,,
208,AHR_proteomics,-0.4227607316675828,1.305371540938351e-05,,,,,0.26547263740458565,0.004138400626513743,0.3818563584763833,3.850019721157611e-05,,,,,,
209,GIMAP1-GIMAP5_proteomics,-0.4226368649588044,1.3138174148339802e-05,,,,,,,-0.26666447246282776,0.00486207710430681,-0.44968280724026793,9.326325572950512e-07,,,,
210,DPYD_proteomics,-0.4222140537304998,1.3430350019199409e-05,-0.332345817166089,0.0003892897194690701,,,0.2744573240178381,0.0029945735754981604,,,,,,,,
211,SULF1_proteomics,-0.4410860997763089,1.3531927358667576e-05,,,,,,,,,,,,,,
212,EDNRB_proteomics,0.4217204154726886,1.3779186900256986e-05,,,,,,,,,,,,,,
213,SLC6A9_proteomics,0.4215702800908227,1.3886957899363873e-05,,,,,,,,,,,,,,
214,TLR7_proteomics,-0.4214657674336453,1.3962446363579873e-05,,,,,,,,,,,,,,
215,NANS_proteomics,-0.4214297954217941,1.3988517585978851e-05,,,,,-0.2776885015782386,0.002658671024087475,,,,,,,,
216,TCIRG1_proteomics,-0.4214257021892915,1.3991487108177747e-05,,,,,,,,,,,,,,
217,LUZP1_proteomics,-0.4213159483758319,1.4071331355051648e-05,,,,,0.4386449689050739,9.418884581420314e-07,,,,,,,,
218,GIMAP4_proteomics,-0.4212923279613036,1.408857069134712e-05,,,,,,,-0.2898649042485531,0.0021289486748231733,-0.3986168265735719,1.7624927275775847e-05,,,,
219,STAMBPL1_proteomics,-0.42122833188373415,1.4135377848550253e-05,,,,,,,,,,,,,,
220,CNPY3_proteomics,-0.4211264967824083,1.4210161803128892e-05,,,,,,,,,,,,,,
221,MYO1G_proteomics,-0.4211167115526103,1.4217367240995692e-05,,,,,0.2400910122689216,0.009752557483405614,,,-0.3895294803242211,2.8326088043652284e-05,0.30628579266240763,0.002279710410282205,,
222,RASSF1_proteomics,-0.4617734428726475,1.429718265411205e-05,,,,,0.3046560548676512,0.0009314799991523996,-0.4307299619666217,6.214530087551139e-06,,,,,,
223,FPR1_proteomics,-0.42089503362601977,1.4381523534142935e-05,,,,,,,,,,,,,,
224,ALDH3B1_proteomics,-0.4208084927416039,1.4446090062999949e-05,,,,,,,,,,,,,,
225,PTER_proteomics,-0.4203613592944818,1.4784045017849848e-05,,,,,,,,,-0.30674012653466104,0.0011781530407164087,,,,
226,RALGAPA1_proteomics,0.4202735232277472,1.4851299831708444e-05,,,,,-0.3427320717190649,0.00017721413270465353,,,,,,,,
227,NKAIN3_proteomics,0.4222427316581944,1.486442597364736e-05,,,,,,,,,,,,,,
228,LILRB1_proteomics,-0.4197620483657131,1.5248668014794268e-05,,,,,,,,,,,,,,
229,PLBD2_proteomics,-0.4196912845112893,1.5304424137396924e-05,,,,,,,,,,,,,,
230,HEPACAM_proteomics,0.4193243321972752,1.5596633783161414e-05,,,,,,,,,,,,,,
231,KBTBD6_proteomics,0.4193132437143131,1.5605544666800113e-05,,,,,,,,,,,,,,
232,NOVA1_proteomics,0.4189851266128369,1.5871397224504033e-05,,,,,-0.2699023095915124,0.003533010350531018,,,,,,,,
233,BRI3_proteomics,-0.4189446141231125,1.5904515084718268e-05,,,,,,,,,,,,,,
234,ACSS1_proteomics,0.4186308268749209,1.616323233433789e-05,,,,,-0.2735622881127064,0.003094141221607533,,,,,,,,
235,SLFN5_proteomics,-0.4184524366691809,1.631206993809093e-05,,,,,,,0.2723677879141652,0.003994228702065469,,,,,,
236,FGL2_proteomics,-0.4183446680806845,1.6402607291333347e-05,,,,,,,,,-0.4335338962802843,2.489121527900838e-06,,,,
237,COL1A2_proteomics,-0.417762961922836,1.6899498749161662e-05,,,,,,,,,,,,,,
238,RAB11FIP1_proteomics,-0.4365183610279324,1.6994879054332408e-05,,,,,,,,,,,,,,
239,EVI2B_proteomics,-0.4174054665566349,1.721183852452858e-05,-0.338024584663044,0.00039437103495608834,,,0.2468079750381217,0.00783555130477905,-0.2627669804992079,0.0055481976856890285,-0.3359740579087178,0.0003547540845233795,,,,
240,ACSBG1_proteomics,0.417256577986408,1.7343511101268445e-05,,,,,,,,,,,,,,
241,FLNB_proteomics,-0.4172346263709471,1.7363004175076974e-05,,,,,-0.2535595274056683,0.006252198659611811,,,0.3484908637639775,0.000204396075859651,,,,
242,MRC1_proteomics,-0.4171237639253955,1.7461764553572105e-05,,,,,0.3720280912601993,4.241371160482992e-05,,,,,,,,
243,HCLS1_proteomics,-0.4171020146537781,1.748120132479528e-05,-0.2956994607880249,0.0017106924788960606,,,,,,,-0.4407619945821126,1.6140861176106403e-06,,,,
244,SERPINB2_proteomics,-0.4827558458776459,1.7493518165940318e-05,,,,,0.2976356296579765,0.009022790562604488,,,,,,,,
245,BLOC1S5_proteomics,-0.4163216726122936,1.8192148872219885e-05,,,,,,,,,-0.4299276903252824,3.0781915420033738e-06,,,,
246,FHOD1_proteomics,-0.4162674963657118,1.8242500466275104e-05,,,,,0.3490485035116987,0.00013172676682710334,0.26201017905844504,0.005690999265372107,,,,,,
247,EHD4_proteomics,-0.4156646681960542,1.8811658424303848e-05,,,,,0.25639067820009803,0.0056776563905879774,,,,,,,,
248,HMGA1_proteomics,-0.4154867251670677,1.898281898136315e-05,-0.30870831448084,0.0010332811368499498,,,,,,,,,,,,
249,HEXA_proteomics,-0.4154743813952714,1.89947462479845e-05,,,,,,,,,,,,,,
250,SCIN_proteomics,-0.4154529256827804,1.9015494720089385e-05,,,,,,,,,,,,,,
251,FAM49B_proteomics,-0.4154224486799629,1.904500364446257e-05,,,,,,,,,,,,,,
252,HPS5_proteomics,-0.4150805145291152,1.937903260260624e-05,,,,,,,,,,,,,,
253,TRMT1L_proteomics,-0.4149458098301448,1.9512124722899576e-05,,,,,-0.3363758555388784,0.00023735801580963375,,,,,-0.3883018884350328,0.0001200302236645426,,
254,DEF6_proteomics,-0.4148077668451957,1.964940377139965e-05,-0.2686013726286775,0.004550122472373052,,,,,-0.2946458855132201,0.0017802084463212876,-0.3215243772737957,0.0006517655371407243,,,,
255,HSPBP1_proteomics,0.41456606897323467,1.9891946735873514e-05,,,,,,,,,,,,,,
256,TUT7_proteomics,-0.4145261482995832,1.9932276000834514e-05,,,,,,,,,,,,,,
257,CTSA_proteomics,-0.41451604843654893,1.994249137723584e-05,-0.338514183328769,0.0002977948625972977,,,,,,,,,,,,
258,NTAN1_proteomics,-0.4143712413352745,2.0089495256397738e-05,,,,,,,,,,,,,,
259,IRF5_proteomics,-0.4331115903040691,2.0100338410017267e-05,,,,,,,,,-0.4699488782845669,2.5279434052051376e-07,,,,
260,ZBTB47_proteomics,0.4143113269248181,2.015061513101038e-05,,,,,,,,,,,,,,
261,NFKB2_proteomics,-0.41429221012761336,2.0170153200168448e-05,,,,,,,-0.40788741152781227,9.732741775104173e-06,,,0.35736540032853825,0.000326340598822164,,
262,RHBDF2_proteomics,-0.4141361962652817,2.0330270133856886e-05,,,,,0.2313431118716944,0.01286008814219644,,,,,,,,
263,EPN2_proteomics,0.4140606955147329,2.0408183528718202e-05,,,,,,,,,,,,,,
264,LRRC25_proteomics,-0.41365897012503294,2.0827473458164813e-05,,,,,0.3760874295556002,0.0007494064062781771,,,,,,,,
265,MARC1_proteomics,0.41363993108833264,2.0847543912881862e-05,,,,,,,,,,,,,,
266,POU3F3_proteomics,0.4131017596264,2.1422424118784105e-05,,,,,,,,,,,,,,
267,ARHGAP10_proteomics,-0.4130586731656679,2.1469085958435808e-05,,,,,0.5605272344738426,7.301970002203245e-11,,,,,,,,
268,NHS_proteomics,-0.4129886135815363,2.1545162564289705e-05,,,,,,,,,,,,,,
269,ACSL4_proteomics,-0.4126802038742674,2.1883073016425687e-05,,,,,0.5176031734206615,3.1510565526852423e-09,,,,,,,,
270,ITGAL_proteomics,-0.41264408258515983,2.1922972679397826e-05,,,,,,,,,-0.4438449068890873,1.3377200617406305e-06,,,,
271,ITGB1_proteomics,-0.4123638693676748,2.2234820131312855e-05,0.2760274761609116,0.003513143469951888,,,0.410529872552286,5.191577130361927e-06,,,0.3473603092996617,0.0002150376702644629,,,,
272,WIPF3_proteomics,0.4120990789075213,2.253331831734791e-05,,,,,0.370668589655942,0.003552143203276125,,,,,,,,
273,TYMP_proteomics,-0.41204598504497547,2.2593621046913795e-05,,,,,,,,,,,,,,
274,LRMDA_proteomics,-0.41176039732682457,2.292058657960469e-05,,,,,,,,,,,,,,
275,CTHRC1_proteomics,-0.4116504665307511,2.30476221538142e-05,,,,,,,,,,,,,,
276,ENTPD1_proteomics,-0.4109100759710935,2.3920545698936527e-05,,,,,,,,,-0.3519900752473725,0.00017447059568426776,,,,
277,FBXO17_proteomics,0.4104407031390381,2.448987289488436e-05,0.3591625850772946,0.00011654028502237317,,,,,,,,,,,,
278,FBP1_proteomics,-0.41041375252678935,2.4522944870139246e-05,-0.3710154638825103,6.60242493518514e-05,,,-0.34962284124295473,0.00012818132831407807,,,,,,,,
279,SAMSN1_proteomics,-0.4101538826517691,2.48439925524224e-05,,,,,,,,,-0.27543275786854154,0.0037466667531175055,,,,
280,ZNF185_proteomics,-0.41006583681591496,2.4953655482589105e-05,,,,,,,,,,,,,0.3991499175769059,1.5642736927957903e-05
281,P2RX4_proteomics,-0.4099886887798543,2.505011736788865e-05,0.2654042709108927,0.005075152812980883,,,,,,,,,,,,
282,FOXP1_proteomics,-0.4522307372496968,2.5396857627420645e-05,,,,,-0.27459577046377115,0.006213616512203907,,,,,,,,
283,LPXN_proteomics,-0.4096993086044339,2.5415062987634795e-05,,,,,0.2461485776372682,0.008007733639796967,,,-0.37065608620013335,7.265212664866841e-05,,,,
284,PDGFA_proteomics,0.4129047933502273,2.633332787765381e-05,,,,,,,,,,,,,,
285,RELB_proteomics,-0.4087096386196151,2.670113525660627e-05,,,,,,,,,,,,,,
286,GLB1_proteomics,-0.4085894131018872,2.6861452116292778e-05,-0.34395390313878,0.0002340372808616125,,,,,,,,,,,,
287,MYOF_proteomics,-0.4084881177494487,2.699722507321451e-05,0.31908253667000963,0.0006797879957388392,,,,,,,0.342519899061326,0.0002666566174926641,,,,
288,DDR1_proteomics,0.40830140973003015,2.724916696963916e-05,,,,,,,,,0.2686670916935848,0.004731604264451374,,,0.4157504963307168,6.277355842762003e-06
289,INPP5D_proteomics,-0.4081806069217912,2.741334770317812e-05,-0.27189082418464383,0.004061088720416942,,,,,-0.2719333361211945,0.004055089066628078,-0.4400583857621493,1.684339197815952e-06,,,,
290,CARD11_proteomics,-0.40816321074792977,2.743706661903043e-05,,,,,,,,,-0.4048202958078945,1.2646127799025552e-05,,,,
291,CAV1_proteomics,-0.4079974999455609,2.766397086461079e-05,0.3448892654221376,0.0002244402310585691,,,,,,,,,,,,
292,CLIC2_proteomics,-0.4075197024185953,2.8328079293053193e-05,,,,,,,,,-0.4062465297524333,1.170586355245916e-05,,,,
293,CDC34_proteomics,0.4074059174559267,2.8488417751704322e-05,0.2986334872975501,0.0015298798298865124,,,,,0.3354557618790956,0.00034033882523503865,,,,,,
294,CERS1_proteomics,0.4071543267060205,2.884596278572316e-05,,,,,,,,,,,,,,
295,PTPRZ1_proteomics,0.4070490288685629,2.899684822834953e-05,,,,,,,,,,,,,0.3013255915057146,0.0013794324533269828
296,CRYBG1_proteomics,-0.4068802113983254,2.9240295333361443e-05,0.34654232649486005,0.00020836481334182805,,,,,0.31341676918187106,0.0008560368248469153,,,,,0.3729927843025629,5.992315952466309e-05
297,WASF3_proteomics,0.4066422126456417,2.958675664524732e-05,,,,,,,,,,,,,,
298,NFKB1_proteomics,-0.40643946833464795,2.9884922582519648e-05,,,,,,,,,,,,,,
299,ARPC2_proteomics,-0.4063273917893301,3.005095207151177e-05,-0.33618147696140066,0.00032976483921676425,,,0.2579989385852495,0.005372646451749824,-0.2927053048353768,0.0019149857320208718,,,,,,
300,MYO1C_proteomics,-0.4059147320458793,3.0669730366819345e-05,,,,,,,-0.3358334732067911,0.001293372657684459,,,,,,
301,CACUL1_proteomics,-0.4059102128717704,3.067657231588578e-05,,,,,-0.27707033965801875,0.0027201753692510143,,,,,,,,
302,PYCARD_proteomics,-0.4058488671481377,3.0769589989816526e-05,,,,,-0.27638538006133057,0.002789821280952393,,,,,,,,
303,GPX3_proteomics,-0.4053625710111532,3.151634374504714e-05,-0.34501927050048103,0.00022313555770214042,,,,,,,,,,,,
304,ADGRL2_proteomics,0.4050506627240138,3.2004194462134506e-05,,,,,0.30313004947011457,0.001504592868445388,,,,,,,,
305,FGB_proteomics,-0.4049360602227565,3.2185209709451143e-05,,,,,0.3030466701645084,0.0009944820412712103,,,,,,,,
306,CCNDBP1_proteomics,-0.4047649460274346,3.24572682480398e-05,,,,,,,,,,,,,,
307,IL4I1_proteomics,-0.4047159052383673,3.2535634937796614e-05,,,,,0.3342951749122689,0.00026083021930331984,,,,,,,,
308,LRMP_proteomics,-0.40432466829527797,3.3167193728404794e-05,,,,,,,-0.2785986438135194,0.003206945050020915,-0.3420216403731371,0.00027257442558744694,,,,
309,PLEKHO2_proteomics,-0.4036127628005014,3.4345898144323674e-05,-0.3284602432329894,0.0004595498366022378,,,,,,,-0.34548879828584084,0.0002337871937713021,,,,
310,CTH_proteomics,0.4035097965983007,3.4519585859474736e-05,,,,,,,,,,,,,,
311,FCGR1A_proteomics,-0.4033354510682863,3.4815552684022874e-05,,,,,,,,,,,,,,
312,SLC38A3_proteomics,0.40331513821472104,3.485018939669169e-05,,,,,,,,,,,,,,
313,CD2AP_proteomics,-0.4032292148942779,3.499705921373055e-05,,,,,-0.4119476125022682,4.780737670498771e-06,,,-0.2702917601921166,0.0044760568751413855,,,,
314,DNMBP_proteomics,-0.403173371414394,3.509282316908169e-05,,,,,,,,,,,,,,
315,PFN1_proteomics,-0.4026947909828807,3.592362620801141e-05,,,,,0.3030841974434074,0.0009929697086931376,-0.3702617746389454,6.849870967898746e-05,,,0.3321150231184814,0.0008892335608987123,,
316,FMNL1_proteomics,-0.4026844501521673,3.594177886483791e-05,,,,,,,-0.29378011145663463,0.0018392386172199013,-0.3651388094817941,9.465653944207453e-05,,,,
317,DBI_proteomics,0.4021201509340753,3.6945469694249e-05,,,,,,,,,,,,,,
318,SLC1A3_proteomics,0.4021191873892645,3.694720568566548e-05,,,,,,,,,,,,,,
319,PTPN6_proteomics,-0.4020169106226247,3.71319089301395e-05,,,,,,,-0.3719903148809657,6.294731213350965e-05,-0.411321190584976,8.86671749076344e-06,,,,
320,DMRTA2_proteomics,0.4195991712828893,3.843308138368567e-05,,,,,,,,,,,,,,
321,ARL4A_proteomics,0.4976062686784009,3.874491954522754e-05,,,,,,,,,,,,,,
322,ABCD1_proteomics,-0.4008443531187188,3.9312015688266196e-05,,,,,,,,,-0.3091011663493006,0.001074030977725704,,,,
323,LAIR1_proteomics,-0.4005065889292933,3.996185206105604e-05,,,,,0.31087112910530823,0.0007209324916218951,,,,,,,,
324,PPP1R1C_proteomics,0.4001850907338539,4.0589702426499785e-05,,,,,,,,,,,,,,
325,UBASH3B_proteomics,-0.4001597279916402,4.063962312745095e-05,,,,,0.3704359658639228,4.600680240339528e-05,,,,,,,,
326,MAGED2_proteomics,-0.40013391079197663,4.069049721534001e-05,,,,,-0.4996999685114255,1.3055837344104824e-08,,,,,-0.3810989393514945,0.00011757728448859775,,
327,ITGA4_proteomics,-0.3996057835812449,4.17443435506601e-05,,,,,,,,,-0.3356653844655365,0.00035950628669540537,,,,
328,COL14A1_proteomics,-0.3995424007342699,4.187251937379363e-05,,,,,,,,,,,,,-0.4091488436056203,9.07827320444324e-06
329,ILDR2_proteomics,0.39953215931646496,4.1893264517587854e-05,,,,,,,,,,,,,,
330,NRBF2_proteomics,-0.3994514017128499,4.205718469806746e-05,,,,,0.4864421880200371,3.5532778799578734e-08,,,,,,,,
331,TBC1D8B_proteomics,-0.41762398549019053,4.215583570584676e-05,0.38909453099782776,2.6570894738096908e-05,,,0.2927283754725564,0.0014998486597157705,,,,,,,,
332,TLR1_proteomics,-0.4174059480487964,4.2586773351856656e-05,,,,,,,,,,,,,,
333,PTPRA_proteomics,0.3989740691740296,4.303836228845207e-05,,,,,,,,,,,,,,
334,POU2F2_proteomics,-0.4624454522783024,4.319446422434338e-05,,,,,,,-0.3708639546423269,0.0001346318421282938,-0.4154489025835719,0.002193106871988342,,,,
335,MAGI1_proteomics,0.3988067725464009,4.338727650246062e-05,,,,,,,,,,,,,,
336,GIMAP6_proteomics,-0.41697283505827065,4.3455002596141885e-05,,,,,,,,,-0.3611911680513787,0.00011405023361569558,,,,
337,EHBP1_proteomics,-0.39872179470644703,4.3565516273442685e-05,,,,,0.578128173337492,1.327171092332441e-11,,,0.3206793187023649,0.0006747491932446539,,,,
338,RUSC1_proteomics,-0.4375827899536873,4.407606156336272e-05,,,,,,,,,,,,,,
339,AOAH_proteomics,-0.3982750748919244,4.451380165622929e-05,,,,,,,-0.2907171345503743,0.004933769854785375,-0.3453007146966486,0.0006532224283536602,,,,
340,PSAT1_proteomics,0.3979466242971892,4.522328313411529e-05,,,,,0.6093187041227728,4.973595244978248e-13,,,,,,,,
341,NT5DC1_proteomics,-0.3978329599169264,4.547125666620981e-05,,,,,,,,,,,,,,
342,MLX_proteomics,-0.4157786812190126,4.593505157049425e-05,,,,,0.3124599590954585,0.0011106777971198042,,,,,,,,
343,TLR2_proteomics,-0.3972848596462735,4.668492613007562e-05,,,,,0.3673434292560128,0.0006350909627521714,,,,,,,,
344,ASIC1_proteomics,0.3971460115779735,4.699714435818479e-05,,,,,,,,,,,,,,
345,SEPT7_proteomics,0.3970678329466579,4.71737957813383e-05,0.44398552443769895,0.0009770915758762163,,,,,,,,,,,,
346,LACTB_proteomics,-0.3970020853597887,4.732283769790976e-05,-0.2832626205699816,0.002712098586735741,,,,,,,,,,,,
347,FOLR2_proteomics,-0.3966539984038359,4.811925851027416e-05,,,,,,,-0.2763594401769126,0.0034721884307511307,-0.3235351416241986,0.0005999338469729718,,,,
348,DGKA_proteomics,-0.3964967855996573,4.848304535024185e-05,-0.3248003352034873,0.0005362206318023365,,,,,,,,,,,0.36382143883675067,9.3459950390455e-05
349,GIMAP8_proteomics,-0.3962941148471736,4.895580809668012e-05,,,,,,,-0.3715955247598312,6.417690603665341e-05,-0.4673424132737701,3.0043178359586074e-07,,,,
350,FGG_proteomics,-0.3962754476192997,4.8999568122675514e-05,,,,,0.2843536972909521,0.002070830930851451,,,,,,,,
351,ANKMY2_proteomics,0.3959198994881884,4.984004984553468e-05,,,,,,,,,,,,,,
352,SEPT11_proteomics,0.3958709661263328,4.995677098641642e-05,,,,,,,,,,,,,,
353,ADCY8_proteomics,0.3955496008719128,5.072968623362512e-05,,,,,,,,,,,,,,
354,CD163_proteomics,-0.39547616793666257,5.090785862306351e-05,,,,,0.3693655075079677,4.8580601196103363e-05,,,,,,,,
355,LRRFIP1_proteomics,-0.3953881522168185,5.112218279629404e-05,,,,,,,,,,,,,,
356,RBM47_proteomics,-0.3951002569666133,5.182912110290651e-05,,,,,-0.5221929596125053,2.159538574628549e-09,0.32089041867231805,0.0032892170243627693,,,,,,
357,SALL2_proteomics,0.3950670279171111,5.1911300774428914e-05,,,,,-0.2695354589829479,0.009775660386741018,0.3331717626366315,0.00037569282607599646,,,,,,
358,MCC_proteomics,0.3950186172926452,5.203124396563072e-05,,,,,,,,,0.2874013391198764,0.002444199006486349,,,0.3522895759281094,0.00016040384748472675
359,SRPRA_proteomics,-0.39456796349910506,5.316026381940222e-05,,,,,0.3427443123929762,0.0001771133643155926,,,,,,,,
360,EVL_proteomics,-0.3944477315294467,5.346531831946444e-05,,,,,-0.44744426832287393,5.345378976634711e-07,-0.351042338119793,0.000169845699485497,-0.3773487993726072,5.236671637501721e-05,,,,
361,FEZ1_proteomics,0.3942233721690001,5.403893682621737e-05,,,,,,,,,,,,,,
362,CCDC88B_proteomics,-0.3940931569868417,5.437448425825202e-05,,,,,,,-0.30931580866695896,0.0010086692638292267,-0.3152113044407828,0.000842334622983168,,,,
363,PIK3CG_proteomics,-0.3940482187861718,5.4490734369864e-05,,,,,,,,,-0.4024840049333565,1.4341385286367367e-05,,,,
364,STAT6_proteomics,-0.39394272426454735,5.476454824133517e-05,0.3613888949628725,0.00010491941150505474,,,,,,,,,,,,
365,ELP6_proteomics,0.3939022496373432,5.48699413742159e-05,,,,,,,,,,,,,,
366,CNPY2_proteomics,-0.3935116113614139,5.589690350918594e-05,,,,,,,,,,,,,,
367,MAP3K3_proteomics,-0.4111817273420191,5.676629713619956e-05,,,,,,,-0.29263559698494146,0.001919994586662985,,,,,,
368,KIF16B_proteomics,-0.3929047302516979,5.752796279324471e-05,,,,,-0.2517584504144665,0.00664404288101087,,,0.2873609216716744,0.0024478033002379032,,,,
369,SELENOM_proteomics,-0.3928279689178256,5.773739935235885e-05,,,,,,,,,,,,,,
370,NFATC2_proteomics,-0.3926023250196009,5.835717200223763e-05,,,,,,,,,-0.4575363475179721,5.679765294142424e-07,,,,
371,TNFAIP8L2_proteomics,-0.39257182507927146,5.844141991075788e-05,,,,,,,,,-0.3756269287295837,5.700792391965108e-05,,,,
372,LCP1_proteomics,-0.39249900664722415,5.8643019998534744e-05,-0.3005838657156559,0.0014194801603569693,,,0.25010586839274945,0.007022586566899222,-0.33398659758915433,0.00036270896771666087,-0.3243886196771405,0.0005790996525075144,,,,
373,RFX4_proteomics,0.3920926355422456,5.978002547911757e-05,,,,,,,,,,,,,,
374,SERPINB1_proteomics,-0.3920407666033816,5.99266217748569e-05,,,,,-0.3283548000476273,0.00034017649260658625,,,,,,,,
375,MAP2_proteomics,0.39198267063941095,6.009121518845042e-05,,,,,0.2418005784034063,0.009229124688057536,,,,,,,,
